date;product_id;customer_id;quantity;price;text
2022.03.07;;C0017;167;1254;P011promo RX?? code invalid
2023.05.28;;C0017;9;1119;P008promo RX?? code invalid
2021.05.09;;C0015;9;1119;P047invoice mismatch qty??
2026.03.17;;C0016;198;1254;P036reorder_flag=1 ???
2025.02.28;;C0002;251;1218;P042LOT#?? unstable temp log
2021.03.15;;C0020;52;1254;P008batch-check FAIL
2026.09.01;;C0014;11;2800;P025storage temp?? 22C??
2026.09.20;;C0024;27;1320;P020INV?? missing-line / batch exp??
2021.02.04;;C0001;3;2405;P001LOT#?? unstable temp log
2021.05.26;;C0012;9;1119;P045LOT#?? unstable temp log
2023.07.12;;C0023;8;2547;P014promo RX?? code invalid
2024.10.12;;C0027;99;1254;P005reorder_flag=1 ???
2022.01.31;;C0026;278;1117;P003invoice mismatch qty??
2026.09.28;;C0006;29;1320;P003batch-check FAIL
2023.10.04;;C0029;8;2547;P004LOT#?? unstable temp log
2024.08.11;;C0018;8;2547;P004storage temp?? 22C??
2021.02.12;;C0005;9;690;P024batch-check FAIL
2021.01.10;;C0023;235;1050;P044LOT#?? unstable temp log
2021.06.10;;C0011;9;1119;P007invoice mismatch qty??
2023.10.29;;C0004;167;1254;P045invoice mismatch qty??
2025.02.28;;C0021;11;2800;P009invoice mismatch qty??
2021.04.29;;C0027;102;798;P046exp_date?? unclear ###
2023.08.19;;C0011;9;1119;P003exp_date?? unclear ###
2021.02.13;;C0023;19;690;P024reorder_flag=1 ???
2022.08.27;;C0011;9;1119;P035shipment_delay?? carrier=??
2023.09.03;;C0030;198;1254;P022WH-02 stock_flag=LOW
2024.01.11;;C0002;248;1218;P005reorder_flag=1 ???
2024.12.01;;C0005;8;2547;P014promo RX?? code invalid
2023.07.03;;C0011;9;1119;P023batch-check FAIL
2021.02.16;;C0006;235;1050;P035INV?? missing-line / batch exp??
2023.10.01;;C0014;91;1254;P020promo RX?? code invalid
2026.10.21;;C0017;32;1320;P003exp_date?? unclear ###
2021.02.14;;C0007;14;688;P043batch-check FAIL
2026.10.03;;C0030;33;1320;P041invoice mismatch qty??
2021.02.15;;C0003;9;688;P030invoice mismatch qty??
2023.04.09;;C0008;9;1119;P019invoice mismatch qty??
2021.02.18;;C0002;9;690;P046invoice mismatch qty??
2022.10.28;;C0007;198;1254;P050shipment_delay?? carrier=??
2021.02.20;;C0001;33;690;P043shipment_delay?? carrier=??
2026.07.31;;C0006;9;1119;P047WH-02 stock_flag=LOW
2025.05.14;;C0005;9;1119;P019promo RX?? code invalid
2021.03.15;;C0026;32;2405;P001LOT#?? unstable temp log
2023.10.11;;C0020;198;1254;P011INV?? missing-line / batch exp??
2022.11.17;;C0026;261;2405;P001WH-02 stock_flag=LOW
2021.11.06;;C0019;235;1050;P022shipment_delay?? carrier=??
2024.05.15;;C0004;9;1119;P037storage temp?? 22C??
2022.03.24;;C0021;198;1254;P023WH-02 stock_flag=LOW
2025.12.11;;C0002;248;1218;P022exp_date?? unclear ###
2023.03.17;;C0001;9;2547;P012shipment_delay?? carrier=??
2022.07.01;;C0020;83;2405;P001exp_date?? unclear ###
2022.08.08;;C0004;9;1119;P013shipment_delay?? carrier=??
2026.06.17;;C0002;9;1119;P036promo RX?? code invalid
2022.05.01;;C0001;9;1119;P041invoice mismatch qty??
2021.01.06;;C0023;235;1050;P041storage temp?? 22C??
2022.06.08;;C0001;9;1119;P047promo RX?? code invalid
2021.02.21;;C0011;15;690;P029WH-02 stock_flag=LOW
2025.03.31;;C0020;30;1254;P022LOT#?? unstable temp log
2021.07.26;;C0025;27;2405;P001batch-check FAIL
2021.02.22;;C0028;21;687;P024storage temp?? 22C??
2021.02.23;;C0006;9;690;P043LOT#?? unstable temp log
2026.04.09;;C0029;10;1119;P007invoice mismatch qty??
2025.07.14;;C0025;10;1119;P049promo RX?? code invalid
2024.05.23;;C0022;10;1119;P023exp_date?? unclear ###
2026.03.28;;C0006;198;1254;P031batch-check FAIL
2021.02.25;;C0015;9;690;P024exp_date?? unclear ###
2021.04.30;;C0012;11;715;P024shipment_delay?? carrier=??
2024.08.20;;C0016;10;1119;P007batch-check FAIL
2024.09.25;;C0028;115;1254;P050exp_date?? unclear ###
2025.06.30;;C0015;10;1119;P005exp_date?? unclear ###
2025.02.17;;C0002;235;1218;P035INV?? missing-line / batch exp??
2024.01.26;;C0020;9;2547;P015shipment_delay?? carrier=??
2023.03.18;;C0019;9;2547;P033storage temp?? 22C??
2021.05.02;;C0028;206;715;P043invoice mismatch qty??
2024.04.03;;C0012;10;1119;P047shipment_delay?? carrier=??
2021.05.03;;C0006;46;798;P029WH-02 stock_flag=LOW
2025.06.25;;C0011;10;1119;P019promo RX?? code invalid
2021.05.04;;C0030;220;798;P024invoice mismatch qty??
2021.05.07;;C0014;97;798;P046batch-check FAIL
2021.06.15;;C0011;10;1119;P003invoice mismatch qty??
2021.08.03;;C0008;10;1119;P019exp_date?? unclear ###
2023.07.15;;C0004;10;1119;P042LOT#?? unstable temp log
2026.08.09;;C0002;11;2800;P010WH-02 stock_flag=LOW
2025.05.10;;C0004;10;1119;P023exp_date?? unclear ###
2025.04.05;;C0014;11;2800;P028batch-check FAIL
2025.10.16;;C0022;87;1254;P007shipment_delay?? carrier=??
2026.09.08;;C0017;11;2800;P040INV?? missing-line / batch exp??
2024.12.08;;C0002;235;1218;P005reorder_flag=1 ???
2025.11.10;;C0020;12;2800;P033storage temp?? 22C??
2022.01.03;;C0025;278;1117;P042invoice mismatch qty??
2025.11.20;;C0002;235;1218;P016reorder_flag=1 ???
2022.07.10;;C0008;1;2405;P001batch-check FAIL
2026.06.30;;C0004;10;1119;P034promo RX?? code invalid
2022.01.23;;C0026;278;1117;P042invoice mismatch qty??
2026.04.14;;C0001;10;1119;P045INV?? missing-line / batch exp??
2023.01.28;;C0013;278;1117;P035batch-check FAIL
2021.07.04;;C0026;11;1119;P026INV?? missing-line / batch exp??
2023.09.09;;C0021;9;2547;P025exp_date?? unclear ###
2024.02.22;;C0029;9;2547;P021LOT#?? unstable temp log
2021.01.14;;C0019;235;1050;P042invoice mismatch qty??
2025.09.29;;C0022;1;1254;P003batch-check FAIL
2021.04.25;;C0023;11;1119;P042promo RX?? code invalid
2022.02.10;;C0022;278;1117;P013WH-02 stock_flag=LOW
2023.10.23;;C0024;10;2547;P040LOT#?? unstable temp log
2025.08.02;;C0023;11;1119;P034storage temp?? 22C??
2026.03.08;;C0015;13;2800;P009INV?? missing-line / batch exp??
2021.04.20;;C0017;11;1119;P042reorder_flag=1 ???
2023.04.17;;C0014;11;1119;P007shipment_delay?? carrier=??
2021.10.01;;C0005;51;2405;P001INV?? missing-line / batch exp??
2022.07.04;;C0014;11;1119;P045storage temp?? 22C??
2021.04.28;;C0014;11;1119;P042WH-02 stock_flag=LOW
2026.10.03;;C0005;34;1320;P035LOT#?? unstable temp log
2022.02.10;;C0029;278;3805,09;P049invoice mismatch qty??
2023.01.11;;C0012;278;1117;P026storage temp?? 22C??
2021.05.07;;C0014;34;715;P046WH-02 stock_flag=LOW
2023.06.29;;C0014;11;1119;P027exp_date?? unclear ###
2024.11.20;;C0002;235;1218;P026storage temp?? 22C??
2023.09.27;;C0022;10;2547;P009LOT#?? unstable temp log
2021.02.16;;C0001;235;1050;P026batch-check FAIL
2021.11.06;;C0010;235;1050;P006INV?? missing-line / batch exp??
2025.05.10;;C0013;11;1119;P035INV?? missing-line / batch exp??
2025.02.05;;C0014;14;2800;P009LOT#?? unstable temp log
2024.04.26;;C0011;11;1119;P016WH-02 stock_flag=LOW
2023.02.18;;C0030;278;1117;P045batch-check FAIL
2026.11.12;;C0002;231;1210;P006WH-02 stock_flag=LOW
2025.12.14;;C0004;14;2800;P004batch-check FAIL
2025.09.11;;C0015;14;2800;P039WH-02 stock_flag=LOW
2023.10.21;;C0027;198;1254;P008promo RX?? code invalid
2024.08.28;;C0020;11;2547;P014LOT#?? unstable temp log
2026.08.19;;C0004;11;1119;P011INV?? missing-line / batch exp??
2023.05.13;;C0001;11;1119;P013LOT#?? unstable temp log
2023.05.03;;C0019;11;2547;P017batch-check FAIL
2026.01.17;;C0010;14;2800;P009exp_date?? unclear ###
2021.08.07;;C0030;12;1119;P050exp_date?? unclear ###
2021.02.26;;C0014;19;690;P029WH-02 stock_flag=LOW
2022.03.30;;C0007;146;1254;P026invoice mismatch qty??
2024.09.18;;C0029;17;1254;P013storage temp?? 22C??
2023.12.25;;C0004;278;1117;P032WH-02 stock_flag=LOW
2023.05.04;;C0029;12;1119;P045promo RX?? code invalid
2021.03.29;;C0030;176;2405;P001storage temp?? 22C??
2026.02.18;;C0002;231;1210;P006shipment_delay?? carrier=??
2026.12.30;;C0002;231;1210;P007promo RX?? code invalid
2025.02.28;;C0012;14;2800;P021reorder_flag=1 ???
2024.09.12;;C0008;11;2547;P038reorder_flag=1 ???
2023.03.02;;C0006;11;2547;P025promo RX?? code invalid
2021.09.02;;C0007;246;2405;P001INV?? missing-line / batch exp??
2023.11.24;;C0019;11;2547;P028shipment_delay?? carrier=??
2025.10.16;;C0021;27;1254;P018shipment_delay?? carrier=??
2023.05.19;;C0020;11;2547;P004invoice mismatch qty??
2021.02.16;;C0001;232;2405;P001promo RX?? code invalid
2024.03.14;;C0016;144;1254;P007invoice mismatch qty??
2023.01.28;;C0009;278;1117;P020LOT#?? unstable temp log
2022.02.01;;C0022;278;1117;P050WH-02 stock_flag=LOW
2023.01.02;;C0007;12;2547;P017LOT#?? unstable temp log
2026.07.02;;C0022;14;2800;P028reorder_flag=1 ???
2022.03.12;;C0005;62;1254;P042reorder_flag=1 ???
2023.03.02;;C0023;198;1254;P005batch-check FAIL
2025.11.26;;C0002;235;1210;P041exp_date?? unclear ###
2022.09.22;;C0002;66;1254;P036promo RX?? code invalid
2021.02.26;;C0008;9;690;P030INV?? missing-line / batch exp??
2025.03.28;;C0010;14;2800;P004INV?? missing-line / batch exp??
2021.11.19;;C0011;235;1050;P032batch-check FAIL
2026.10.10;;C0008;34;1320;P023INV?? missing-line / batch exp??
2024.03.15;;C0012;12;2547;P001exp_date?? unclear ###
2021.02.27;;C0029;14;688;P043promo RX?? code invalid
2023.11.27;;C0010;278;1117;P018batch-check FAIL
2021.08.07;;C0028;12;1119;P048batch-check FAIL
2022.06.30;;C0004;157;2405;P001INV?? missing-line / batch exp??
2021.05.08;;C0022;21;715;P029INV?? missing-line / batch exp??
2022.12.09;;C0022;6;2405;P001batch-check FAIL
2023.03.16;;C0008;12;2547;P017promo RX?? code invalid
2024.10.23;;C0017;12;2547;P010promo RX?? code invalid
2021.06.27;;C0013;60;2405;P001WH-02 stock_flag=LOW
2026.06.14;;C0028;12;1119;P036LOT#?? unstable temp log
2021.05.19;;C0028;12;1119;P049promo RX?? code invalid
2026.10.21;;C0015;14;2800;P039promo RX?? code invalid
2024.11.07;;C0012;12;2547;P004promo RX?? code invalid
2023.02.09;;C0003;278;2472,66;P016storage temp?? 22C??
2023.07.16;;C0027;12;1119;P018shipment_delay?? carrier=??
2021.11.19;;C0012;203;2405;P001storage temp?? 22C??
2026.04.15;;C0026;12;1119;P007WH-02 stock_flag=LOW
2021.01.05;;C0006;235;1050;P022storage temp?? 22C??
2022.10.31;;C0010;170;1254;P016INV?? missing-line / batch exp??
2024.01.01;;C0021;278;3161,52;P003LOT#?? unstable temp log
2023.05.02;;C0023;12;1119;P011shipment_delay?? carrier=??
2024.01.14;;C0002;225;1210;P035INV?? missing-line / batch exp??
2021.09.26;;C0011;240;2405;P001storage temp?? 22C??
2026.01.17;;C0002;246;1210;P050WH-02 stock_flag=LOW
2021.06.10;;C0004;186;2405;P001invoice mismatch qty??
2024.03.21;;C0012;54;1254;P032shipment_delay?? carrier=??
2024.11.30;;C0029;12;2547;P033exp_date?? unclear ###
2026.03.28;;C0015;14;2800;P040INV?? missing-line / batch exp??
2023.01.15;;C0025;278;1117;P032invoice mismatch qty??
2023.05.05;;C0021;12;1119;P044INV?? missing-line / batch exp??
2025.12.18;;C0007;15;2800;P009reorder_flag=1 ???
2021.11.05;;C0026;235;1050;P042reorder_flag=1 ???
2022.05.18;;C0004;84;2405;P001INV?? missing-line / batch exp??
2026.04.11;;C0019;12;1119;P008promo RX?? code invalid
2023.05.21;;C0019;12;2547;P004promo RX?? code invalid
2021.10.02;;C0006;260;2405;P001exp_date?? unclear ###
2021.05.02;;C0018;12;1119;P049WH-02 stock_flag=LOW
2022.10.10;;C0001;76;1254;P006reorder_flag=1 ???
2021.01.30;;C0014;235;1050;P023reorder_flag=1 ???
2023.01.18;;C0016;278;1117;P045promo RX?? code invalid
2022.08.28;;C0017;12;1119;P037INV?? missing-line / batch exp??
2022.08.08;;C0009;209;2405;P001INV?? missing-line / batch exp??
2021.09.04;;C0006;14;691;P043INV?? missing-line / batch exp??
2025.10.02;;C0030;81;1254;P006batch-check FAIL
2026.06.15;;C0021;15;2800;P033INV?? missing-line / batch exp??
2021.06.21;;C0016;12;1119;P034shipment_delay?? carrier=??
2025.03.02;;C0021;198;1254;P007LOT#?? unstable temp log
2021.01.29;;C0013;235;1050;P008storage temp?? 22C??
2022.03.13;;C0003;109;1254;P049promo RX?? code invalid
2023.02.08;;C0018;278;1117;P003reorder_flag=1 ???
2026.01.12;;C0002;246;1210;P013batch-check FAIL
2024.03.02;;C0013;198;1254;P049invoice mismatch qty??
2021.05.09;;C0020;195;715;P024invoice mismatch qty??
2022.01.18;;C0023;278;1117;P044WH-02 stock_flag=LOW
2021.09.06;;C0027;14;688;P043reorder_flag=1 ???
2022.03.07;;C0028;4;2405;P001LOT#?? unstable temp log
2021.05.11;;C0015;70;715;P043batch-check FAIL
2022.11.27;;C0030;278;3679,88;P018exp_date?? unclear ###
2021.09.08;;C0024;9;690;P024promo RX?? code invalid
2021.08.13;;C0014;12;1119;P031WH-02 stock_flag=LOW
2021.01.05;;C0007;287;2405;P001reorder_flag=1 ???
2025.03.14;;C0020;16;2800;P021LOT#?? unstable temp log
2022.03.08;;C0010;193;1254;P026LOT#?? unstable temp log
2023.03.29;;C0013;169;1254;P022exp_date?? unclear ###
2021.07.13;;C0004;239;2405;P001WH-02 stock_flag=LOW
2021.05.12;;C0006;61;805;P024reorder_flag=1 ???
2025.08.19;;C0014;16;2800;P025exp_date?? unclear ###
2024.01.11;;C0009;278;2628,48;P005promo RX?? code invalid
2021.05.14;;C0025;247;715;P024reorder_flag=1 ???
2025.02.04;;C0011;16;2800;P028batch-check FAIL
2025.10.22;;C0011;153;1254;P023invoice mismatch qty??
2025.06.14;;C0013;12;1119;P013shipment_delay?? carrier=??
2023.02.01;;C0021;12;2547;P004WH-02 stock_flag=LOW
2022.09.09;;C0029;198;1254;P032shipment_delay?? carrier=??
2024.05.13;;C0011;12;1119;P036LOT#?? unstable temp log
2026.10.14;;C0014;34;1320;P044batch-check FAIL
2022.02.04;;C0002;278;1117;P013invoice mismatch qty??
2021.02.15;;C0008;235;1050;P044batch-check FAIL
2021.05.16;;C0029;167;805;P024reorder_flag=1 ???
2021.05.17;;C0026;72;714;P024invoice mismatch qty??
2024.03.06;;C0023;51;1254;P007LOT#?? unstable temp log
2021.03.09;;C0020;198;1254;P048exp_date?? unclear ###
2022.02.13;;C0021;278;1117;P003promo RX?? code invalid
2025.09.19;;C0007;115;1254;P036invoice mismatch qty??
2026.06.08;;C0026;16;2800;P014invoice mismatch qty??
2026.12.07;;C0002;246;1210;P048LOT#?? unstable temp log
2022.10.30;;C0010;29;2405;P001shipment_delay?? carrier=??
2026.06.15;;C0003;16;2800;P025shipment_delay?? carrier=??
2024.10.04;;C0006;198;1254;P016batch-check FAIL
2024.07.14;;C0003;12;1119;P044WH-02 stock_flag=LOW
2021.02.04;;C0022;20;2405;P001LOT#?? unstable temp log
2023.05.08;;C0001;12;1119;P036reorder_flag=1 ???
2021.01.18;;C0012;186;2405;P001batch-check FAIL
2021.07.31;;C0030;13;1119;P044promo RX?? code invalid
2023.02.04;;C0008;278;1117;P035reorder_flag=1 ???
2025.03.29;;C0025;134;1254;P018LOT#?? unstable temp log
2022.01.05;;C0014;224;2405;P001batch-check FAIL
2022.12.17;;C0017;61;2405;P001promo RX?? code invalid
2022.02.17;;C0016;278;1117;P032LOT#?? unstable temp log
2024.01.16;;C0013;13;2547;P021batch-check FAIL
2022.12.11;;C0009;115;2405;P001shipment_delay?? carrier=??
2023.05.26;;C0028;13;1119;P011storage temp?? 22C??
2021.12.28;;C0007;235;1050;P027INV?? missing-line / batch exp??
2024.05.13;;C0013;13;1119;P006shipment_delay?? carrier=??
2023.06.25;;C0030;13;2547;P033batch-check FAIL
2024.09.03;;C0005;113;1254;P045WH-02 stock_flag=LOW
2024.01.02;;C0009;278;1117;P006shipment_delay?? carrier=??
2025.08.05;;C0012;13;1119;P036WH-02 stock_flag=LOW
2021.09.09;;C0014;13;691;P046INV?? missing-line / batch exp??
2025.07.17;;C0014;16;2800;P001exp_date?? unclear ###
2022.11.10;;C0026;278;1117;P032invoice mismatch qty??
2025.08.05;;C0021;16;2800;P015batch-check FAIL
2021.05.18;;C0005;270;714;P030exp_date?? unclear ###
2026.02.21;;C0030;17;2800;P014shipment_delay?? carrier=??
2025.07.15;;C0024;17;2800;P017LOT#?? unstable temp log
2022.08.23;;C0020;162;2405;P001reorder_flag=1 ???
2023.04.09;;C0003;13;2547;P001storage temp?? 22C??
2026.06.01;;C0010;13;1119;P007shipment_delay?? carrier=??
2022.04.02;;C0007;12;2405;P001invoice mismatch qty??
2024.01.30;;C0014;278;3175,25;P011exp_date?? unclear ###
2023.09.22;;C0002;13;2547;P017LOT#?? unstable temp log
2021.05.19;;C0003;5;798;P043LOT#?? unstable temp log
2021.05.30;;C0009;13;1119;P006promo RX?? code invalid
2022.05.06;;C0005;13;1119;P011INV?? missing-line / batch exp??
2022.05.05;;C0004;13;1119;P019storage temp?? 22C??
2026.06.24;;C0027;14;1119;P019exp_date?? unclear ###
2023.08.11;;C0015;13;2547;P025storage temp?? 22C??
2021.05.21;;C0029;48;714;P046shipment_delay?? carrier=??
2024.11.26;;C0025;13;2547;P017WH-02 stock_flag=LOW
2024.08.26;;C0011;13;2547;P021LOT#?? unstable temp log
2025.06.24;;C0022;14;1119;P008WH-02 stock_flag=LOW
2022.01.12;;C0009;278;1117;P023batch-check FAIL
2023.09.20;;C0022;106;1254;P005storage temp?? 22C??
2025.09.30;;C0017;17;2800;P021shipment_delay?? carrier=??
2026.09.13;;C0001;37;1320;P026promo RX?? code invalid
2024.04.09;;C0022;14;1119;P035INV?? missing-line / batch exp??
2021.01.14;;C0026;235;1050;P022shipment_delay?? carrier=??
2022.02.23;;C0005;278;1117;P048LOT#?? unstable temp log
2023.01.31;;C0006;14;2547;P028storage temp?? 22C??
2026.05.08;;C0027;17;2800;P009LOT#?? unstable temp log
2024.09.28;;C0002;198;1254;P007INV?? missing-line / batch exp??
2026.06.22;;C0017;14;1119;P035INV?? missing-line / batch exp??
2026.07.14;;C0014;14;1119;P035invoice mismatch qty??
2026.06.17;;C0017;17;2800;P038INV?? missing-line / batch exp??
2025.04.04;;C0014;14;1119;P006invoice mismatch qty??
2026.05.10;;C0011;14;1119;P049invoice mismatch qty??
2021.11.21;;C0024;231;2405;P001invoice mismatch qty??
2025.11.16;;C0025;17;2800;P033LOT#?? unstable temp log
2024.06.02;;C0009;14;1119;P048exp_date?? unclear ###
2024.08.25;;C0006;14;1119;P020invoice mismatch qty??
2022.01.20;;C0004;278;1117;P022storage temp?? 22C??
2026.01.15;;C0006;18;2800;P017exp_date?? unclear ###
2023.11.05;;C0012;278;1683,07;P023promo RX?? code invalid
2024.07.19;;C0022;14;2547;P001storage temp?? 22C??
2021.05.06;;C0006;174;2405;P001INV?? missing-line / batch exp??
2026.09.17;;C0015;18;2800;P001WH-02 stock_flag=LOW
2024.08.08;;C0001;14;1119;P031INV?? missing-line / batch exp??
2025.10.07;;C0010;18;2800;P004shipment_delay?? carrier=??
2021.09.15;;C0024;14;688;P030batch-check FAIL
2022.12.18;;C0009;278;1117;P026exp_date?? unclear ###
2025.05.19;;C0009;18;2800;P009LOT#?? unstable temp log
2021.09.16;;C0014;9;690;P043batch-check FAIL
2026.12.05;;C0002;246;1210;P018exp_date?? unclear ###
2026.03.26;;C0022;77;1254;P019exp_date?? unclear ###
2022.10.29;;C0010;198;1254;P019INV?? missing-line / batch exp??
2025.03.14;;C0016;18;2800;P025shipment_delay?? carrier=??
2025.04.29;;C0001;14;1119;P047INV?? missing-line / batch exp??
2025.07.06;;C0026;15;1119;P026INV?? missing-line / batch exp??
2022.09.28;;C0003;139;1254;P047reorder_flag=1 ???
2023.10.16;;C0026;198;1254;P007promo RX?? code invalid
2023.07.08;;C0017;14;2547;P040exp_date?? unclear ###
2021.05.29;;C0021;15;1119;P013LOT#?? unstable temp log
2023.03.29;;C0010;157;1254;P037storage temp?? 22C??
2023.01.22;;C0013;278;2796,57;P034storage temp?? 22C??
2023.10.16;;C0004;14;2547;P001batch-check FAIL
2025.09.19;;C0014;198;1254;P036INV?? missing-line / batch exp??
2025.09.21;;C0003;72;1254;P020reorder_flag=1 ???
2021.05.21;;C0026;149;714;P043shipment_delay?? carrier=??
2026.03.01;;C0027;28;1254;P018LOT#?? unstable temp log
2024.12.20;;C0029;14;2547;P025invoice mismatch qty??
2025.04.13;;C0021;15;1119;P026LOT#?? unstable temp log
2024.08.31;;C0015;15;1119;P042WH-02 stock_flag=LOW
2025.02.28;;C0004;19;2800;P038invoice mismatch qty??
2026.10.23;;C0023;39;1320;P031WH-02 stock_flag=LOW
2024.01.13;;C0002;234;1210;P041reorder_flag=1 ???
2023.01.27;;C0005;278;3805,47;P048batch-check FAIL
2021.05.23;;C0014;83;798;P029WH-02 stock_flag=LOW
2024.06.19;;C0015;15;1119;P018invoice mismatch qty??
2021.04.23;;C0026;197;2405;P001WH-02 stock_flag=LOW
2021.09.17;;C0021;26;690;P024batch-check FAIL
2026.01.11;;C0020;19;2800;P015WH-02 stock_flag=LOW
2024.07.28;;C0014;15;1119;P037storage temp?? 22C??
2026.06.19;;C0012;15;1119;P049promo RX?? code invalid
2022.05.17;;C0009;15;1119;P006shipment_delay?? carrier=??
2021.01.16;;C0004;48;2405;P001batch-check FAIL
2025.03.28;;C0025;19;2800;P004batch-check FAIL
2026.09.03;;C0028;41;1320;P008WH-02 stock_flag=LOW
2023.03.30;;C0007;130;1254;P044promo RX?? code invalid
2025.07.06;;C0008;15;1119;P011batch-check FAIL
2021.05.23;;C0026;124;714;P046shipment_delay?? carrier=??
2021.12.24;;C0029;246;1050;P049batch-check FAIL
2022.07.11;;C0006;15;1119;P035storage temp?? 22C??
2022.07.23;;C0018;207;2405;P001LOT#?? unstable temp log
2024.09.17;;C0001;115;1254;P019promo RX?? code invalid
2026.12.09;;C0016;19;2800;P025WH-02 stock_flag=LOW
2024.08.30;;C0004;15;1119;P006shipment_delay?? carrier=??
2022.04.03;;C0002;15;1119;P006shipment_delay?? carrier=??
2025.09.23;;C0009;103;1254;P049INV?? missing-line / batch exp??
2024.04.27;;C0027;16;1119;P020INV?? missing-line / batch exp??
2022.07.09;;C0026;16;1119;P034storage temp?? 22C??
2022.06.07;;C0019;67;2405;P001invoice mismatch qty??
2021.10.04;;C0027;272;2405;P001batch-check FAIL
2022.01.10;;C0002;108;2405;P001invoice mismatch qty??
2025.04.01;;C0022;19;2800;P015exp_date?? unclear ###
2022.07.02;;C0017;144;2405;P001promo RX?? code invalid
2021.07.15;;C0025;16;1119;P018LOT#?? unstable temp log
